,value,unit,serialNumber
2020-10-19 04:21:30+00:00,63,%,00158D000192D255
2020-10-19 04:25:38+00:00,58,%,00158D000192D255
2020-10-19 04:31:41+00:00,53,%,00158D000192D255
2020-10-19 04:36:30+00:00,53,%,00158D000192D255
2020-10-19 04:41:46+00:00,48,%,00158D000192D255
2020-10-19 04:49:51+00:00,44,%,00158D000192D255
2020-10-19 04:51:30+00:00,44,%,00158D000192D255
2020-10-19 04:57:50+00:00,40,%,00158D000192D255
2020-10-19 05:00:56+00:00,100,%,00158D000192D255
2020-10-19 05:05:55+00:00,96,%,00158D000192D255
2020-10-19 05:06:30+00:00,96,%,00158D000192D255
2020-10-19 05:21:30+00:00,96,%,00158D000192D255
2020-10-19 05:28:09+00:00,93,%,00158D000192D255
2020-10-19 05:36:30+00:00,93,%,00158D000192D255
2020-10-19 05:51:30+00:00,93,%,00158D000192D255
2020-10-19 05:54:18+00:00,87,%,00158D000192D255
2020-10-19 06:06:30+00:00,87,%,00158D000192D255
2020-10-19 06:16:33+00:00,84,%,00158D000192D255
2020-10-19 06:21:30+00:00,84,%,00158D000192D255
2020-10-19 06:26:36+00:00,80,%,00158D000192D255
2020-10-19 06:28:07+00:00,80,%,00158D000192D255
2020-10-19 06:29:24+00:00,80,%,00158D000192D255
2020-10-19 06:44:24+00:00,80,%,00158D000192D255
2020-10-19 06:50:46+00:00,75,%,00158D000192D255
2020-10-19 06:59:24+00:00,75,%,00158D000192D255
2020-10-19 07:14:24+00:00,75,%,00158D000192D255
2020-10-19 07:19:02+00:00,69,%,00158D000192D255
2020-10-19 07:29:24+00:00,69,%,00158D000192D255
2020-10-19 07:37:08+00:00,64,%,00158D000192D255
2020-10-19 07:44:24+00:00,64,%,00158D000192D255
2020-10-19 07:55:17+00:00,58,%,00158D000192D255
2020-10-19 07:59:24+00:00,58,%,00158D000192D255
2020-10-19 08:11:27+00:00,53,%,00158D000192D255
2020-10-19 08:14:24+00:00,53,%,00158D000192D255
2020-10-19 08:21:29+00:00,48,%,00158D000192D255
2020-10-19 08:27:35+00:00,43,%,00158D000192D255
2020-10-19 08:29:24+00:00,43,%,00158D000192D255
2020-10-19 08:33:33+00:00,38,%,00158D000192D255
2020-10-19 08:39:40+00:00,34,%,00158D000192D255
2020-10-19 08:44:24+00:00,34,%,00158D000192D255
2020-10-19 08:45:44+00:00,29,%,00158D000192D255
2020-10-19 08:53:45+00:00,23,%,00158D000192D255
2020-10-19 08:59:24+00:00,23,%,00158D000192D255
2020-10-19 09:01:50+00:00,20,%,00158D000192D255
2020-10-19 09:03:50+00:00,16,%,00158D000192D255
2020-10-19 09:09:51+00:00,13,%,00158D000192D255
2020-10-19 09:14:24+00:00,13,%,00158D000192D255
2020-10-19 09:29:24+00:00,13,%,00158D000192D255
2020-10-19 09:42:08+00:00,18,%,00158D000192D255
2020-10-19 09:44:24+00:00,18,%,00158D000192D255
2020-10-19 09:59:24+00:00,18,%,00158D000192D255
2020-10-19 10:04:17+00:00,28,%,00158D000192D255
2020-10-19 10:12:20+00:00,24,%,00158D000192D255
2020-10-19 10:14:24+00:00,24,%,00158D000192D255
2020-10-19 10:20:27+00:00,19,%,00158D000192D255
2020-10-19 10:29:24+00:00,19,%,00158D000192D255
2020-10-19 10:30:31+00:00,16,%,00158D000192D255
2020-10-19 10:38:34+00:00,21,%,00158D000192D255
2020-10-19 10:44:24+00:00,21,%,00158D000192D255
2020-10-19 10:52:44+00:00,26,%,00158D000192D255
2020-10-19 10:59:24+00:00,26,%,00158D000192D255
2020-10-19 11:10:50+00:00,21,%,00158D000192D255
2020-10-19 11:14:24+00:00,21,%,00158D000192D255
2020-10-19 11:29:24+00:00,21,%,00158D000192D255
2020-10-19 11:41:07+00:00,26,%,00158D000192D255
2020-10-19 11:44:24+00:00,26,%,00158D000192D255
2020-10-19 11:59:24+00:00,26,%,00158D000192D255
2020-10-19 12:01:16+00:00,22,%,00158D000192D255
2020-10-19 12:14:24+00:00,22,%,00158D000192D255
2020-10-19 12:29:24+00:00,22,%,00158D000192D255
2020-10-19 12:33:33+00:00,27,%,00158D000192D255
2020-10-19 12:44:24+00:00,27,%,00158D000192D255
2020-10-19 12:47:38+00:00,23,%,00158D000192D255
2020-10-19 12:59:24+00:00,23,%,00158D000192D255
2020-10-19 13:01:46+00:00,19,%,00158D000192D255
2020-10-19 13:14:24+00:00,19,%,00158D000192D255
2020-10-19 13:19:55+00:00,24,%,00158D000192D255
2020-10-19 13:29:24+00:00,24,%,00158D000192D255
2020-10-19 13:44:24+00:00,24,%,00158D000192D255
2020-10-19 13:59:24+00:00,24,%,00158D000192D255
2020-10-19 14:10:18+00:00,20,%,00158D000192D255
2020-10-19 14:14:24+00:00,20,%,00158D000192D255
2020-10-19 14:29:24+00:00,20,%,00158D000192D255
2020-10-19 14:32:29+00:00,25,%,00158D000192D255
2020-10-19 14:44:24+00:00,25,%,00158D000192D255
2020-10-19 14:50:36+00:00,22,%,00158D000192D255
2020-10-19 14:59:24+00:00,22,%,00158D000192D255
2020-10-19 15:14:24+00:00,22,%,00158D000192D255
2020-10-19 15:29:24+00:00,22,%,00158D000192D255
2020-10-19 15:30:22+00:00,0,%,00158D000192D255
2020-10-19 15:44:24+00:00,0,%,00158D000192D255
2020-10-19 15:59:24+00:00,0,%,00158D000192D255
2020-10-19 16:14:24+00:00,0,%,00158D000192D255
2020-10-19 16:29:24+00:00,0,%,00158D000192D255
2020-10-19 16:44:24+00:00,0,%,00158D000192D255
2020-10-19 16:59:24+00:00,0,%,00158D000192D255
2020-10-19 17:14:24+00:00,0,%,00158D000192D255
2020-10-19 17:29:24+00:00,0,%,00158D000192D255
2020-10-19 17:44:24+00:00,0,%,00158D000192D255
2020-10-19 17:59:24+00:00,0,%,00158D000192D255
2020-10-19 18:14:24+00:00,0,%,00158D000192D255
2020-10-19 18:29:24+00:00,0,%,00158D000192D255
2020-10-19 18:44:24+00:00,0,%,00158D000192D255
2020-10-19 18:59:24+00:00,0,%,00158D000192D255
2020-10-19 19:14:24+00:00,0,%,00158D000192D255
2020-10-19 19:26:48+00:00,4,%,00158D000192D255
2020-10-19 19:29:24+00:00,4,%,00158D000192D255
2020-10-19 19:44:24+00:00,4,%,00158D000192D255
2020-10-19 19:59:24+00:00,4,%,00158D000192D255
2020-10-19 20:03:08+00:00,9,%,00158D000192D255
2020-10-19 20:14:24+00:00,9,%,00158D000192D255
2020-10-19 20:29:25+00:00,9,%,00158D000192D255
2020-10-19 20:44:25+00:00,9,%,00158D000192D255
2020-10-19 20:47:27+00:00,15,%,00158D000192D255
2020-10-19 20:59:25+00:00,15,%,00158D000192D255
2020-10-19 21:14:25+00:00,15,%,00158D000192D255
2020-10-19 21:27:46+00:00,19,%,00158D000192D255
2020-10-19 21:29:25+00:00,19,%,00158D000192D255
2020-10-19 21:44:25+00:00,19,%,00158D000192D255
2020-10-19 21:59:25+00:00,19,%,00158D000192D255
2020-10-19 22:04:03+00:00,23,%,00158D000192D255
2020-10-19 22:14:25+00:00,23,%,00158D000192D255
2020-10-19 22:29:25+00:00,23,%,00158D000192D255
2020-10-19 22:34:17+00:00,27,%,00158D000192D255
2020-10-19 22:44:25+00:00,27,%,00158D000192D255
2020-10-19 22:59:25+00:00,27,%,00158D000192D255
2020-10-19 23:04:35+00:00,31,%,00158D000192D255
2020-10-19 23:14:25+00:00,31,%,00158D000192D255
2020-10-19 23:28:44+00:00,36,%,00158D000192D255
2020-10-19 23:29:25+00:00,36,%,00158D000192D255
2020-10-19 23:44:25+00:00,36,%,00158D000192D255
2020-10-19 23:52:58+00:00,40,%,00158D000192D255
2020-10-19 23:59:25+00:00,40,%,00158D000192D255
2020-10-20 00:13:08+00:00,45,%,00158D000192D255
2020-10-20 00:14:25+00:00,45,%,00158D000192D255
2020-10-20 00:29:25+00:00,45,%,00158D000192D255
2020-10-20 00:35:18+00:00,49,%,00158D000192D255
2020-10-20 00:37:19+00:00,45,%,00158D000192D255
2020-10-20 00:39:19+00:00,49,%,00158D000192D255
2020-10-20 00:44:25+00:00,49,%,00158D000192D255
2020-10-20 00:59:25+00:00,49,%,00158D000192D255
2020-10-20 01:09:32+00:00,55,%,00158D000192D255
2020-10-20 01:11:32+00:00,51,%,00158D000192D255
2020-10-20 01:13:34+00:00,56,%,00158D000192D255
2020-10-20 01:14:25+00:00,56,%,00158D000192D255
2020-10-20 01:29:25+00:00,56,%,00158D000192D255
2020-10-20 01:41:47+00:00,60,%,00158D000192D255
2020-10-20 01:44:25+00:00,60,%,00158D000192D255
2020-10-20 01:59:25+00:00,60,%,00158D000192D255
2020-10-20 02:12:04+00:00,64,%,00158D000192D255
2020-10-20 02:14:25+00:00,64,%,00158D000192D255
2020-10-20 02:29:25+00:00,64,%,00158D000192D255
2020-10-20 02:30:12+00:00,69,%,00158D000192D255
2020-10-20 02:44:25+00:00,69,%,00158D000192D255
2020-10-20 02:58:23+00:00,73,%,00158D000192D255
2020-10-20 02:59:25+00:00,73,%,00158D000192D255
2020-10-20 03:10:30+00:00,68,%,00158D000192D255
2020-10-20 03:14:25+00:00,68,%,00158D000192D255
2020-10-20 03:16:35+00:00,64,%,00158D000192D255
2020-10-20 03:20:36+00:00,59,%,00158D000192D255
2020-10-20 03:22:38+00:00,56,%,00158D000192D255
2020-10-20 03:26:41+00:00,51,%,00158D000192D255
2020-10-20 03:29:25+00:00,51,%,00158D000192D255
2020-10-20 03:30:42+00:00,44,%,00158D000192D255
2020-10-20 03:34:43+00:00,36,%,00158D000192D255
2020-10-20 03:42:48+00:00,25,%,00158D000192D255
2020-10-20 03:44:26+00:00,25,%,00158D000192D255
2020-10-20 03:46:49+00:00,21,%,00158D000192D255
2020-10-20 03:50:50+00:00,18,%,00158D000192D255
2020-10-20 03:54:53+00:00,13,%,00158D000192D255
2020-10-20 03:59:26+00:00,13,%,00158D000192D255
2020-10-20 04:02:54+00:00,8,%,00158D000192D255
2020-10-20 04:14:26+00:00,8,%,00158D000192D255
2020-10-20 04:23:17+00:00,8,%,00158D000192D255
2020-10-20 04:24:34+00:00,8,%,00158D000192D255
2020-10-20 04:35:13+00:00,14,%,00158D000192D255
2020-10-20 04:39:34+00:00,14,%,00158D000192D255
2020-10-20 04:42:03+00:00,14,%,00158D000192D255
2020-10-20 04:49:20+00:00,19,%,00158D000192D255
2020-10-20 04:57:03+00:00,19,%,00158D000192D255
2020-10-20 05:01:03+00:00,83,%,00158D000192D255
2020-10-20 05:01:35+00:00,83,%,00158D000192D255
2020-10-20 05:11:28+00:00,78,%,00158D000192D255
2020-10-20 05:16:35+00:00,78,%,00158D000192D255
2020-10-20 05:17:32+00:00,75,%,00158D000192D255
2020-10-20 05:23:36+00:00,70,%,00158D000192D255
2020-10-20 05:29:37+00:00,64,%,00158D000192D255
2020-10-20 05:31:35+00:00,64,%,00158D000192D255
2020-10-20 05:37:44+00:00,60,%,00158D000192D255
2020-10-20 05:43:45+00:00,55,%,00158D000192D255
2020-10-20 05:46:35+00:00,55,%,00158D000192D255
2020-10-20 05:51:48+00:00,51,%,00158D000192D255
2020-10-20 06:01:35+00:00,51,%,00158D000192D255
2020-10-20 06:01:50+00:00,45,%,00158D000192D255
2020-10-20 06:09:59+00:00,42,%,00158D000192D255
2020-10-20 06:11:03+00:00,42,%,00158D000192D255
2020-10-20 06:18:02+00:00,38,%,00158D000192D255
2020-10-20 06:20:25+00:00,38,%,00158D000192D255
2020-10-20 06:21:41+00:00,38,%,00158D000192D255
2020-10-20 06:22:55+00:00,38,%,00158D000192D255
2020-10-20 06:26:02+00:00,34,%,00158D000192D255
2020-10-20 06:34:06+00:00,30,%,00158D000192D255
2020-10-20 06:37:55+00:00,30,%,00158D000192D255
2020-10-20 06:42:11+00:00,26,%,00158D000192D255
2020-10-20 06:50:15+00:00,22,%,00158D000192D255
2020-10-20 06:52:55+00:00,22,%,00158D000192D255
2020-10-20 07:04:28+00:00,22,%,00158D000192D255
2020-10-20 07:07:55+00:00,22,%,00158D000192D255
2020-10-20 07:22:55+00:00,22,%,00158D000192D255
2020-10-20 07:28:35+00:00,26,%,00158D000192D255
2020-10-20 07:37:55+00:00,26,%,00158D000192D255
2020-10-20 07:40:42+00:00,23,%,00158D000192D255
2020-10-20 07:48:45+00:00,15,%,00158D000192D255
2020-10-20 07:52:55+00:00,15,%,00158D000192D255
2020-10-20 07:54:49+00:00,11,%,00158D000192D255
2020-10-20 08:02:52+00:00,16,%,00158D000192D255
2020-10-20 08:07:55+00:00,16,%,00158D000192D255
2020-10-20 08:22:55+00:00,16,%,00158D000192D255
2020-10-20 08:23:00+00:00,21,%,00158D000192D255
2020-10-20 08:31:05+00:00,25,%,00158D000192D255
2020-10-20 08:34:36+00:00,100,%,00158D000192D255
2020-10-20 08:34:46+00:00,25,%,00158D000192D255
2020-10-20 08:37:55+00:00,25,%,00158D000192D255
2020-10-20 08:45:13+00:00,21,%,00158D000192D255
2020-10-20 08:51:14+00:00,17,%,00158D000192D255
2020-10-20 08:52:55+00:00,17,%,00158D000192D255
2020-10-20 09:07:55+00:00,17,%,00158D000192D255
2020-10-20 09:22:55+00:00,17,%,00158D000192D255
2020-10-20 09:27:34+00:00,22,%,00158D000192D255
2020-10-20 09:37:55+00:00,22,%,00158D000192D255
2020-10-20 09:51:43+00:00,17,%,00158D000192D255
2020-10-20 09:52:55+00:00,17,%,00158D000192D255
2020-10-20 10:07:55+00:00,17,%,00158D000192D255
2020-10-20 10:11:55+00:00,22,%,00158D000192D255
2020-10-20 10:22:55+00:00,22,%,00158D000192D255
2020-10-20 10:37:55+00:00,22,%,00158D000192D255
2020-10-20 10:40:07+00:00,22,%,00158D000192D255
2020-10-20 10:42:08+00:00,17,%,00158D000192D255
2020-10-20 10:45:32+00:00,17,%,00158D000192D255
2020-10-20 10:47:17+00:00,17,%,00158D000192D255
2020-10-20 10:51:02+00:00,17,%,00158D000192D255
2020-10-20 10:52:15+00:00,17,%,00158D000192D255
2020-10-20 10:57:14+00:00,17,%,00158D000192D255
2020-10-20 11:00:28+00:00,17,%,00158D000192D255
2020-10-20 11:04:20+00:00,22,%,00158D000192D255
2020-10-20 11:15:28+00:00,22,%,00158D000192D255
2020-10-20 11:17:21+00:00,22,%,00158D000192D255
2020-10-20 11:19:10+00:00,22,%,00158D000192D255
2020-10-20 11:54:22+00:00,17,%,00158D000192D255
2020-10-20 11:58:05+00:00,17,%,00158D000192D255
2020-10-20 11:59:17+00:00,17,%,00158D000192D255
2020-10-20 12:03:00+00:00,17,%,00158D000192D255
2020-10-20 12:24:54+00:00,23,%,00158D000192D255
2020-10-20 12:24:55+00:00,23,%,00158D000192D255
2020-10-20 12:25:35+00:00,23,%,00158D000192D255
2020-10-20 12:26:16+00:00,23,%,00158D000192D255
2020-10-20 12:26:55+00:00,18,%,00158D000192D255
2020-10-20 12:35:36+00:00,18,%,00158D000192D255
2020-10-20 12:36:49+00:00,18,%,00158D000192D255
2020-10-20 12:37:31+00:00,18,%,00158D000192D255
2020-10-20 12:38:42+00:00,18,%,00158D000192D255
2020-10-20 12:42:25+00:00,18,%,00158D000192D255
2020-10-20 12:43:38+00:00,18,%,00158D000192D255
2020-10-20 12:45:49+00:00,18,%,00158D000192D255
2020-10-20 12:53:05+00:00,18,%,00158D000192D255
2020-10-20 12:54:48+00:00,18,%,00158D000192D255
2020-10-20 13:00:11+00:00,18,%,00158D000192D255
2020-10-20 13:00:53+00:00,18,%,00158D000192D255
2020-10-20 13:02:36+00:00,18,%,00158D000192D255
2020-10-20 13:03:14+00:00,24,%,00158D000192D255
2020-10-20 13:03:48+00:00,24,%,00158D000192D255
2020-10-20 13:05:30+00:00,24,%,00158D000192D255
2020-10-20 13:06:41+00:00,24,%,00158D000192D255
2020-10-20 13:07:22+00:00,24,%,00158D000192D255
2020-10-20 13:08:02+00:00,24,%,00158D000192D255
2020-10-20 13:09:16+00:00,19,%,00158D000192D255
2020-10-20 13:09:45+00:00,19,%,00158D000192D255
2020-10-20 13:11:05+00:00,19,%,00158D000192D255
2020-10-20 13:12:20+00:00,19,%,00158D000192D255
2020-10-20 13:14:03+00:00,19,%,00158D000192D255
2020-10-20 13:26:27+00:00,19,%,00158D000192D255
2020-10-20 13:34:47+00:00,19,%,00158D000192D255
2020-10-20 13:35:33+00:00,19,%,00158D000192D255
2020-10-20 13:36:49+00:00,19,%,00158D000192D255
2020-10-20 13:37:33+00:00,19,%,00158D000192D255
2020-10-20 13:38:45+00:00,19,%,00158D000192D255
2020-10-20 13:39:58+00:00,19,%,00158D000192D255
2020-10-20 13:41:33+00:00,25,%,00158D000192D255
2020-10-20 13:42:42+00:00,25,%,00158D000192D255
2020-10-20 13:50:58+00:00,25,%,00158D000192D255
2020-10-20 13:52:11+00:00,25,%,00158D000192D255
2020-10-20 13:53:58+00:00,25,%,00158D000192D255
2020-10-20 13:57:14+00:00,25,%,00158D000192D255
2020-10-20 13:58:56+00:00,25,%,00158D000192D255
2020-10-20 13:59:36+00:00,25,%,00158D000192D255
2020-10-20 14:00:17+00:00,25,%,00158D000192D255
2020-10-20 14:01:27+00:00,25,%,00158D000192D255
2020-10-20 14:02:08+00:00,25,%,00158D000192D255
2020-10-20 14:02:46+00:00,25,%,00158D000192D255
2020-10-20 14:03:27+00:00,25,%,00158D000192D255
2020-10-20 14:03:44+00:00,21,%,00158D000192D255
2020-10-20 14:05:07+00:00,21,%,00158D000192D255
2020-10-20 14:05:47+00:00,21,%,00158D000192D255
2020-10-20 14:08:29+00:00,21,%,00158D000192D255
2020-10-20 14:09:08+00:00,21,%,00158D000192D255
2020-10-20 14:10:18+00:00,21,%,00158D000192D255
2020-10-20 14:13:28+00:00,21,%,00158D000192D255
2020-10-20 14:15:39+00:00,21,%,00158D000192D255
2020-10-20 14:19:23+00:00,21,%,00158D000192D255
2020-10-20 14:20:34+00:00,21,%,00158D000192D255
2020-10-20 14:25:47+00:00,21,%,00158D000192D255
2020-10-20 14:31:02+00:00,21,%,00158D000192D255
2020-10-20 14:36:47+00:00,21,%,00158D000192D255
2020-10-20 14:37:28+00:00,21,%,00158D000192D255
2020-10-20 14:38:10+00:00,21,%,00158D000192D255
2020-10-20 14:46:25+00:00,21,%,00158D000192D255
2020-10-20 14:51:08+00:00,21,%,00158D000192D255
2020-10-20 14:51:49+00:00,21,%,00158D000192D255
2020-10-20 14:52:05+00:00,23,%,00158D000192D255
2020-10-20 15:02:36+00:00,23,%,00158D000192D255
2020-10-20 15:04:50+00:00,23,%,00158D000192D255
2020-10-20 15:06:33+00:00,23,%,00158D000192D255
2020-10-20 15:09:51+00:00,23,%,00158D000192D255
2020-10-20 15:10:31+00:00,23,%,00158D000192D255
2020-10-20 15:11:44+00:00,23,%,00158D000192D255
2020-10-20 15:12:16+00:00,19,%,00158D000192D255
2020-10-20 15:15:59+00:00,19,%,00158D000192D255
2020-10-20 15:28:27+00:00,25,%,00158D000192D255
2020-10-20 15:30:18+00:00,0,%,00158D000192D255
2020-10-20 15:30:59+00:00,0,%,00158D000192D255
2020-10-20 15:45:59+00:00,0,%,00158D000192D255
2020-10-20 16:00:59+00:00,0,%,00158D000192D255
2020-10-20 16:15:59+00:00,0,%,00158D000192D255
2020-10-20 16:29:31+00:00,0,%,00158D000192D255
2020-10-20 16:44:31+00:00,0,%,00158D000192D255
2020-10-20 16:59:31+00:00,0,%,00158D000192D255
2020-10-20 17:14:31+00:00,0,%,00158D000192D255
2020-10-20 17:29:31+00:00,0,%,00158D000192D255
2020-10-20 17:44:30+00:00,0,%,00158D000192D255
2020-10-20 17:59:30+00:00,0,%,00158D000192D255
2020-10-20 18:14:30+00:00,0,%,00158D000192D255
2020-10-20 18:29:30+00:00,0,%,00158D000192D255
2020-10-20 18:44:30+00:00,0,%,00158D000192D255
2020-10-20 18:59:30+00:00,0,%,00158D000192D255
2020-10-20 19:14:30+00:00,0,%,00158D000192D255
2020-10-20 19:29:30+00:00,0,%,00158D000192D255
2020-10-20 19:44:30+00:00,0,%,00158D000192D255
2020-10-20 19:59:30+00:00,0,%,00158D000192D255
2020-10-20 20:14:30+00:00,0,%,00158D000192D255
2020-10-20 20:15:01+00:00,0,%,00158D000192D255
2020-10-20 20:30:01+00:00,0,%,00158D000192D255
2020-10-20 20:45:01+00:00,0,%,00158D000192D255
2020-10-20 21:00:01+00:00,0,%,00158D000192D255
2020-10-20 21:13:07+00:00,4,%,00158D000192D255
2020-10-20 21:15:01+00:00,4,%,00158D000192D255
2020-10-20 21:15:13+00:00,1,%,00158D000192D255
2020-10-20 21:30:01+00:00,1,%,00158D000192D255
2020-10-20 21:45:01+00:00,1,%,00158D000192D255
2020-10-20 21:45:23+00:00,6,%,00158D000192D255
2020-10-20 21:59:11+00:00,6,%,00158D000192D255
2020-10-20 22:27:47+00:00,8,%,00158D000192D255
2020-10-20 22:27:59+00:00,8,%,00158D000192D255
2020-10-20 22:42:59+00:00,8,%,00158D000192D255
2020-10-20 22:57:59+00:00,8,%,00158D000192D255
2020-10-20 23:02:03+00:00,12,%,00158D000192D255
2020-10-20 23:12:59+00:00,12,%,00158D000192D255
2020-10-20 23:27:59+00:00,12,%,00158D000192D255
2020-10-20 23:42:59+00:00,12,%,00158D000192D255
2020-10-20 23:50:26+00:00,16,%,00158D000192D255
2020-10-20 23:57:59+00:00,16,%,00158D000192D255
2020-10-21 00:12:59+00:00,16,%,00158D000192D255
2020-10-21 00:28:00+00:00,16,%,00158D000192D255
2020-10-21 00:30:41+00:00,21,%,00158D000192D255
2020-10-21 00:43:00+00:00,21,%,00158D000192D255
2020-10-21 00:58:00+00:00,21,%,00158D000192D255
2020-10-21 01:09:01+00:00,25,%,00158D000192D255
2020-10-21 01:13:00+00:00,25,%,00158D000192D255
2020-10-21 01:28:00+00:00,25,%,00158D000192D255
2020-10-21 01:43:01+00:00,25,%,00158D000192D255
2020-10-21 01:43:18+00:00,29,%,00158D000192D255
2020-10-21 01:58:01+00:00,29,%,00158D000192D255
2020-10-21 02:13:01+00:00,29,%,00158D000192D255
2020-10-21 02:28:01+00:00,29,%,00158D000192D255
2020-10-21 02:33:44+00:00,35,%,00158D000192D255
2020-10-21 02:35:46+00:00,31,%,00158D000192D255
2020-10-21 02:39:47+00:00,36,%,00158D000192D255
2020-10-21 02:41:49+00:00,33,%,00158D000192D255
2020-10-21 02:43:01+00:00,33,%,00158D000192D255
2020-10-21 02:45:51+00:00,36,%,00158D000192D255
2020-10-21 02:58:01+00:00,36,%,00158D000192D255
2020-10-21 03:10:01+00:00,33,%,00158D000192D255
2020-10-21 03:13:01+00:00,33,%,00158D000192D255
2020-10-21 03:14:04+00:00,29,%,00158D000192D255
2020-10-21 03:18:06+00:00,24,%,00158D000192D255
2020-10-21 03:20:07+00:00,21,%,00158D000192D255
2020-10-21 03:24:09+00:00,18,%,00158D000192D255
2020-10-21 03:26:06+00:00,14,%,00158D000192D255
2020-10-21 03:28:01+00:00,14,%,00158D000192D255
2020-10-21 03:30:12+00:00,10,%,00158D000192D255
2020-10-21 03:34:09+00:00,7,%,00158D000192D255
2020-10-21 03:38:12+00:00,3,%,00158D000192D255
2020-10-21 03:43:01+00:00,3,%,00158D000192D255
2020-10-21 03:46:15+00:00,0,%,00158D000192D255
2020-10-21 03:58:01+00:00,0,%,00158D000192D255
2020-10-21 04:13:01+00:00,0,%,00158D000192D255
2020-10-21 04:28:01+00:00,0,%,00158D000192D255
2020-10-21 04:43:01+00:00,0,%,00158D000192D255
2020-10-21 04:58:01+00:00,0,%,00158D000192D255
2020-10-21 05:01:01+00:00,62,%,00158D000192D255
2020-10-21 05:13:00+00:00,58,%,00158D000192D255
2020-10-21 05:13:01+00:00,58,%,00158D000192D255
2020-10-21 05:19:01+00:00,54,%,00158D000192D255
2020-10-21 05:25:04+00:00,50,%,00158D000192D255
2020-10-21 05:28:01+00:00,50,%,00158D000192D255
2020-10-21 05:29:04+00:00,45,%,00158D000192D255
2020-10-21 05:39:11+00:00,39,%,00158D000192D255
2020-10-21 05:43:01+00:00,39,%,00158D000192D255
2020-10-21 05:47:12+00:00,35,%,00158D000192D255
2020-10-21 05:57:18+00:00,30,%,00158D000192D255
2020-10-21 05:58:01+00:00,30,%,00158D000192D255
2020-10-21 06:11:25+00:00,25,%,00158D000192D255
2020-10-21 06:13:01+00:00,25,%,00158D000192D255
2020-10-21 06:28:01+00:00,25,%,00158D000192D255
2020-10-21 06:31:36+00:00,20,%,00158D000192D255
2020-10-21 06:43:01+00:00,20,%,00158D000192D255
2020-10-21 06:49:47+00:00,25,%,00158D000192D255
2020-10-21 06:52:00+00:00,25,%,00158D000192D255
2020-10-21 06:52:45+00:00,25,%,00158D000192D255
2020-10-21 07:05:52+00:00,20,%,00158D000192D255
2020-10-21 07:07:45+00:00,20,%,00158D000192D255
2020-10-21 07:12:38+00:00,20,%,00158D000192D255
2020-10-21 07:14:22+00:00,20,%,00158D000192D255
2020-10-21 07:15:06+00:00,20,%,00158D000192D255
2020-10-21 07:26:01+00:00,25,%,00158D000192D255
2020-10-21 07:30:06+00:00,25,%,00158D000192D255
2020-10-21 07:45:06+00:00,25,%,00158D000192D255
2020-10-21 07:48:10+00:00,25,%,00158D000192D255
2020-10-21 07:52:14+00:00,20,%,00158D000192D255
2020-10-21 07:53:28+00:00,20,%,00158D000192D255
2020-10-21 07:56:14+00:00,20,%,00158D000192D255
2020-10-21 08:04:19+00:00,25,%,00158D000192D255
2020-10-21 08:06:19+00:00,20,%,00158D000192D255
2020-10-21 08:10:21+00:00,25,%,00158D000192D255
2020-10-21 08:11:14+00:00,25,%,00158D000192D255
2020-10-21 08:20:28+00:00,20,%,00158D000192D255
2020-10-21 08:26:14+00:00,20,%,00158D000192D255
2020-10-21 08:35:23+00:00,20,%,00158D000192D255
2020-10-21 08:46:10+00:00,20,%,00158D000192D255
2020-10-21 08:46:42+00:00,25,%,00158D000192D255
2020-10-21 09:01:10+00:00,25,%,00158D000192D255
2020-10-21 09:06:47+00:00,20,%,00158D000192D255
2020-10-21 09:06:53+00:00,21,%,00158D000192D255
2020-10-21 09:16:10+00:00,21,%,00158D000192D255
2020-10-21 09:31:10+00:00,21,%,00158D000192D255
2020-10-21 09:46:11+00:00,21,%,00158D000192D255
2020-10-21 09:53:10+00:00,22,%,00158D000192D255
2020-10-21 09:55:16+00:00,18,%,00158D000192D255
2020-10-21 10:00:32+00:00,18,%,00158D000192D255
2020-10-21 10:02:19+00:00,18,%,00158D000192D255
2020-10-21 10:13:21+00:00,23,%,00158D000192D255
2020-10-21 10:17:19+00:00,23,%,00158D000192D255
2020-10-21 10:23:28+00:00,18,%,00158D000192D255
2020-10-21 10:32:19+00:00,18,%,00158D000192D255
2020-10-21 10:43:37+00:00,25,%,00158D000192D255
2020-10-21 10:47:19+00:00,25,%,00158D000192D255
2020-10-21 10:55:01+00:00,25,%,00158D000192D255
2020-10-21 10:57:47+00:00,20,%,00158D000192D255
2020-10-21 11:10:01+00:00,20,%,00158D000192D255
2020-10-21 11:23:55+00:00,25,%,00158D000192D255
2020-10-21 11:25:01+00:00,25,%,00158D000192D255
2020-10-21 11:40:01+00:00,25,%,00158D000192D255
2020-10-21 11:40:06+00:00,20,%,00158D000192D255
2020-10-21 11:55:01+00:00,20,%,00158D000192D255
2020-10-21 12:04:19+00:00,25,%,00158D000192D255
2020-10-21 12:10:01+00:00,25,%,00158D000192D255
2020-10-21 12:14:21+00:00,20,%,00158D000192D255
2020-10-21 12:25:01+00:00,20,%,00158D000192D255
2020-10-21 12:40:01+00:00,20,%,00158D000192D255
2020-10-21 12:42:33+00:00,25,%,00158D000192D255
2020-10-21 12:55:01+00:00,25,%,00158D000192D255
2020-10-21 13:04:44+00:00,20,%,00158D000192D255
2020-10-21 13:10:01+00:00,20,%,00158D000192D255
