,value,unit,serialNumber
2020-03-08 00:01:00+00:00,100,%,00158D000192D255
2020-03-08 00:16:00+00:00,100,%,00158D000192D255
2020-03-08 00:31:00+00:00,100,%,00158D000192D255
2020-03-08 00:46:00+00:00,100,%,00158D000192D255
2020-03-08 01:01:00+00:00,100,%,00158D000192D255
2020-03-08 01:16:00+00:00,100,%,00158D000192D255
2020-03-08 01:31:00+00:00,100,%,00158D000192D255
2020-03-08 01:46:00+00:00,100,%,00158D000192D255
2020-03-08 02:01:00+00:00,100,%,00158D000192D255
2020-03-08 02:16:00+00:00,100,%,00158D000192D255
2020-03-08 02:31:00+00:00,100,%,00158D000192D255
2020-03-08 02:46:00+00:00,100,%,00158D000192D255
2020-03-08 03:01:00+00:00,100,%,00158D000192D255
2020-03-08 03:16:00+00:00,100,%,00158D000192D255
2020-03-08 03:31:00+00:00,100,%,00158D000192D255
2020-03-08 03:46:00+00:00,100,%,00158D000192D255
2020-03-08 04:01:00+00:00,100,%,00158D000192D255
2020-03-08 04:16:00+00:00,100,%,00158D000192D255
2020-03-08 04:31:00+00:00,100,%,00158D000192D255
2020-03-08 04:46:00+00:00,100,%,00158D000192D255
2020-03-08 05:01:00+00:00,100,%,00158D000192D255
2020-03-08 05:16:00+00:00,100,%,00158D000192D255
2020-03-08 05:31:00+00:00,100,%,00158D000192D255
2020-03-08 05:46:00+00:00,100,%,00158D000192D255
2020-03-08 06:01:00+00:00,100,%,00158D000192D255
2020-03-08 06:16:00+00:00,100,%,00158D000192D255
2020-03-08 06:31:00+00:00,100,%,00158D000192D255
2020-03-08 06:46:00+00:00,100,%,00158D000192D255
2020-03-08 07:01:00+00:00,100,%,00158D000192D255
2020-03-08 07:16:00+00:00,100,%,00158D000192D255
2020-03-08 07:31:00+00:00,100,%,00158D000192D255
2020-03-08 07:46:01+00:00,100,%,00158D000192D255
2020-03-08 08:01:01+00:00,100,%,00158D000192D255
2020-03-08 08:16:01+00:00,100,%,00158D000192D255
2020-03-08 08:31:01+00:00,100,%,00158D000192D255
2020-03-08 08:42:21+00:00,97,%,00158D000192D255
2020-03-08 08:46:01+00:00,97,%,00158D000192D255
2020-03-08 08:50:24+00:00,93,%,00158D000192D255
2020-03-08 09:01:01+00:00,93,%,00158D000192D255
2020-03-08 09:02:32+00:00,89,%,00158D000192D255
2020-03-08 09:16:01+00:00,89,%,00158D000192D255
2020-03-08 09:20:41+00:00,85,%,00158D000192D255
2020-03-08 09:31:01+00:00,85,%,00158D000192D255
2020-03-08 09:46:01+00:00,85,%,00158D000192D255
2020-03-08 09:46:53+00:00,81,%,00158D000192D255
2020-03-08 10:01:01+00:00,81,%,00158D000192D255
2020-03-08 10:16:01+00:00,81,%,00158D000192D255
2020-03-08 10:31:01+00:00,81,%,00158D000192D255
2020-03-08 10:46:01+00:00,81,%,00158D000192D255
2020-03-08 11:01:01+00:00,81,%,00158D000192D255
2020-03-08 11:03:31+00:00,85,%,00158D000192D255
2020-03-08 11:16:01+00:00,85,%,00158D000192D255
2020-03-08 11:31:01+00:00,85,%,00158D000192D255
2020-03-08 11:31:43+00:00,89,%,00158D000192D255
2020-03-08 11:46:01+00:00,89,%,00158D000192D255
2020-03-08 11:55:57+00:00,95,%,00158D000192D255
2020-03-08 12:01:01+00:00,95,%,00158D000192D255
2020-03-08 12:16:01+00:00,95,%,00158D000192D255
2020-03-08 12:16:02+00:00,99,%,00158D000192D255
2020-03-08 12:31:01+00:00,99,%,00158D000192D255
2020-03-08 12:46:01+00:00,99,%,00158D000192D255
2020-03-08 13:01:01+00:00,99,%,00158D000192D255
2020-03-08 13:16:01+00:00,99,%,00158D000192D255
2020-03-08 13:31:01+00:00,99,%,00158D000192D255
2020-03-08 13:46:01+00:00,99,%,00158D000192D255
2020-03-08 14:01:01+00:00,99,%,00158D000192D255
2020-03-08 14:16:01+00:00,99,%,00158D000192D255
2020-03-08 14:31:01+00:00,99,%,00158D000192D255
2020-03-08 14:46:01+00:00,99,%,00158D000192D255
2020-03-08 15:01:01+00:00,99,%,00158D000192D255
2020-03-08 15:16:01+00:00,99,%,00158D000192D255
2020-03-08 15:31:01+00:00,99,%,00158D000192D255
2020-03-08 15:46:01+00:00,99,%,00158D000192D255
2020-03-08 16:01:01+00:00,99,%,00158D000192D255
2020-03-08 16:16:01+00:00,99,%,00158D000192D255
2020-03-08 16:31:01+00:00,99,%,00158D000192D255
2020-03-08 16:46:01+00:00,99,%,00158D000192D255
2020-03-08 17:01:01+00:00,99,%,00158D000192D255
2020-03-08 17:16:01+00:00,99,%,00158D000192D255
2020-03-08 17:31:01+00:00,99,%,00158D000192D255
2020-03-08 17:46:01+00:00,99,%,00158D000192D255
2020-03-08 18:01:01+00:00,99,%,00158D000192D255
2020-03-08 18:16:01+00:00,99,%,00158D000192D255
2020-03-08 18:31:01+00:00,99,%,00158D000192D255
2020-03-08 18:46:01+00:00,99,%,00158D000192D255
2020-03-08 19:01:01+00:00,99,%,00158D000192D255
2020-03-08 19:16:01+00:00,99,%,00158D000192D255
2020-03-08 19:31:01+00:00,99,%,00158D000192D255
2020-03-08 19:46:01+00:00,99,%,00158D000192D255
2020-03-08 20:01:01+00:00,99,%,00158D000192D255
2020-03-08 20:16:01+00:00,99,%,00158D000192D255
2020-03-08 20:31:01+00:00,99,%,00158D000192D255
2020-03-08 20:46:01+00:00,99,%,00158D000192D255
2020-03-08 21:01:01+00:00,99,%,00158D000192D255
2020-03-08 21:16:01+00:00,99,%,00158D000192D255
2020-03-08 21:31:01+00:00,99,%,00158D000192D255
2020-03-08 21:46:01+00:00,99,%,00158D000192D255
2020-03-08 22:01:01+00:00,99,%,00158D000192D255
2020-03-08 22:16:01+00:00,99,%,00158D000192D255
2020-03-08 22:31:01+00:00,99,%,00158D000192D255
2020-03-08 22:46:01+00:00,99,%,00158D000192D255
2020-03-08 23:01:01+00:00,99,%,00158D000192D255
2020-03-08 23:16:01+00:00,99,%,00158D000192D255
2020-03-08 23:31:01+00:00,99,%,00158D000192D255
2020-03-08 23:46:01+00:00,99,%,00158D000192D255
2020-03-09 00:01:01+00:00,99,%,00158D000192D255
2020-03-09 00:16:01+00:00,99,%,00158D000192D255
2020-03-09 00:31:01+00:00,99,%,00158D000192D255
2020-03-09 00:46:01+00:00,99,%,00158D000192D255
2020-03-09 01:01:01+00:00,99,%,00158D000192D255
2020-03-09 01:16:01+00:00,99,%,00158D000192D255
2020-03-09 01:31:01+00:00,99,%,00158D000192D255
2020-03-09 01:46:01+00:00,99,%,00158D000192D255
2020-03-09 02:01:01+00:00,99,%,00158D000192D255
2020-03-09 02:16:01+00:00,99,%,00158D000192D255
2020-03-09 02:31:01+00:00,99,%,00158D000192D255
2020-03-09 02:46:01+00:00,99,%,00158D000192D255
2020-03-09 03:01:01+00:00,99,%,00158D000192D255
2020-03-09 03:16:01+00:00,99,%,00158D000192D255
2020-03-09 03:31:01+00:00,99,%,00158D000192D255
2020-03-09 03:41:26+00:00,95,%,00158D000192D255
2020-03-09 03:43:26+00:00,91,%,00158D000192D255
2020-03-09 03:46:01+00:00,91,%,00158D000192D255
2020-03-09 03:47:29+00:00,85,%,00158D000192D255
2020-03-09 03:51:36+00:00,80,%,00158D000192D255
2020-03-09 03:53:36+00:00,76,%,00158D000192D255
2020-03-09 03:57:37+00:00,70,%,00158D000192D255
2020-03-09 04:01:01+00:00,70,%,00158D000192D255
2020-03-09 04:01:38+00:00,66,%,00158D000192D255
2020-03-09 04:05:40+00:00,62,%,00158D000192D255
2020-03-09 04:09:43+00:00,58,%,00158D000192D255
2020-03-09 04:13:45+00:00,53,%,00158D000192D255
2020-03-09 04:16:01+00:00,53,%,00158D000192D255
2020-03-09 04:17:43+00:00,49,%,00158D000192D255
2020-03-09 04:23:48+00:00,44,%,00158D000192D255
2020-03-09 04:29:50+00:00,38,%,00158D000192D255
2020-03-09 04:31:01+00:00,38,%,00158D000192D255
2020-03-09 04:35:53+00:00,33,%,00158D000192D255
2020-03-09 04:43:58+00:00,29,%,00158D000192D255
2020-03-09 04:46:01+00:00,29,%,00158D000192D255
2020-03-09 04:52:02+00:00,24,%,00158D000192D255
2020-03-09 04:58:06+00:00,20,%,00158D000192D255
2020-03-09 05:01:01+00:00,20,%,00158D000192D255
2020-03-09 05:04:09+00:00,22,%,00158D000192D255
2020-03-09 05:06:10+00:00,18,%,00158D000192D255
2020-03-09 05:16:01+00:00,18,%,00158D000192D255
2020-03-09 05:20:15+00:00,24,%,00158D000192D255
2020-03-09 05:22:15+00:00,20,%,00158D000192D255
2020-03-09 05:26:16+00:00,25,%,00158D000192D255
2020-03-09 05:31:01+00:00,25,%,00158D000192D255
2020-03-09 05:42:26+00:00,20,%,00158D000192D255
2020-03-09 05:46:01+00:00,20,%,00158D000192D255
2020-03-09 06:00:17+00:00,80,%,00158D000192D255
2020-03-09 06:01:01+00:00,80,%,00158D000192D255
2020-03-09 06:14:45+00:00,75,%,00158D000192D255
2020-03-09 06:16:01+00:00,75,%,00158D000192D255
2020-03-09 06:24:48+00:00,70,%,00158D000192D255
2020-03-09 06:31:01+00:00,70,%,00158D000192D255
2020-03-09 06:32:51+00:00,65,%,00158D000192D255
2020-03-09 06:40:56+00:00,61,%,00158D000192D255
2020-03-09 06:46:01+00:00,61,%,00158D000192D255
2020-03-09 06:50:58+00:00,57,%,00158D000192D255
2020-03-09 07:01:01+00:00,57,%,00158D000192D255
2020-03-09 07:13:07+00:00,49,%,00158D000192D255
2020-03-09 07:16:01+00:00,49,%,00158D000192D255
2020-03-09 07:23:13+00:00,45,%,00158D000192D255
2020-03-09 07:27:16+00:00,40,%,00158D000192D255
2020-03-09 07:31:01+00:00,40,%,00158D000192D255
2020-03-09 07:33:19+00:00,36,%,00158D000192D255
2020-03-09 07:43:24+00:00,31,%,00158D000192D255
2020-03-09 07:46:01+00:00,31,%,00158D000192D255
2020-03-09 07:48:47+00:00,100,%,00158D000192D255
2020-03-09 07:48:57+00:00,31,%,00158D000192D255
2020-03-09 07:55:30+00:00,27,%,00158D000192D255
2020-03-09 08:01:01+00:00,27,%,00158D000192D255
2020-03-09 08:07:33+00:00,22,%,00158D000192D255
2020-03-09 08:16:01+00:00,22,%,00158D000192D255
2020-03-09 08:25:41+00:00,27,%,00158D000192D255
2020-03-09 08:29:44+00:00,23,%,00158D000192D255
2020-03-09 08:31:01+00:00,23,%,00158D000192D255
2020-03-09 08:46:01+00:00,23,%,00158D000192D255
2020-03-09 09:01:01+00:00,23,%,00158D000192D255
2020-03-09 09:12:08+00:00,22,%,00158D000192D255
2020-03-09 09:16:01+00:00,22,%,00158D000192D255
2020-03-09 09:16:10+00:00,18,%,00158D000192D255
2020-03-09 09:26:15+00:00,23,%,00158D000192D255
2020-03-09 09:31:01+00:00,23,%,00158D000192D255
2020-03-09 09:46:01+00:00,23,%,00158D000192D255
2020-03-09 09:46:24+00:00,19,%,00158D000192D255
2020-03-09 10:01:01+00:00,19,%,00158D000192D255
2020-03-09 10:04:34+00:00,24,%,00158D000192D255
2020-03-09 10:16:01+00:00,24,%,00158D000192D255
2020-03-09 10:20:40+00:00,19,%,00158D000192D255
2020-03-09 10:31:01+00:00,19,%,00158D000192D255
2020-03-09 10:42:47+00:00,24,%,00158D000192D255
2020-03-09 10:46:01+00:00,24,%,00158D000192D255
2020-03-09 10:48:50+00:00,20,%,00158D000192D255
2020-03-09 10:54:57+00:00,24,%,00158D000192D255
2020-03-09 10:58:57+00:00,19,%,00158D000192D255
2020-03-09 11:01:01+00:00,19,%,00158D000192D255
2020-03-09 11:16:01+00:00,19,%,00158D000192D255
2020-03-09 11:21:10+00:00,24,%,00158D000192D255
2020-03-09 11:31:01+00:00,24,%,00158D000192D255
2020-03-09 11:31:13+00:00,20,%,00158D000192D255
2020-03-09 11:39:16+00:00,16,%,00158D000192D255
2020-03-09 11:45:19+00:00,21,%,00158D000192D255
2020-03-09 11:46:01+00:00,21,%,00158D000192D255
2020-03-09 11:47:21+00:00,16,%,00158D000192D255
2020-03-09 11:55:25+00:00,22,%,00158D000192D255
2020-03-09 12:01:01+00:00,22,%,00158D000192D255
2020-03-09 12:13:33+00:00,18,%,00158D000192D255
2020-03-09 12:16:01+00:00,18,%,00158D000192D255
2020-03-09 12:27:38+00:00,24,%,00158D000192D255
2020-03-09 12:31:01+00:00,24,%,00158D000192D255
2020-03-09 12:39:43+00:00,20,%,00158D000192D255
2020-03-09 12:46:01+00:00,20,%,00158D000192D255
2020-03-09 12:55:54+00:00,16,%,00158D000192D255
2020-03-09 13:01:01+00:00,16,%,00158D000192D255
2020-03-09 13:10:01+00:00,22,%,00158D000192D255
2020-03-09 13:16:01+00:00,22,%,00158D000192D255
2020-03-09 13:31:01+00:00,22,%,00158D000192D255
2020-03-09 13:46:01+00:00,22,%,00158D000192D255
2020-03-09 14:01:01+00:00,22,%,00158D000192D255
2020-03-09 14:16:01+00:00,22,%,00158D000192D255
2020-03-09 14:31:01+00:00,22,%,00158D000192D255
2020-03-09 14:46:01+00:00,22,%,00158D000192D255
2020-03-09 15:01:01+00:00,22,%,00158D000192D255
2020-03-09 15:14:59+00:00,26,%,00158D000192D255
2020-03-09 15:16:01+00:00,26,%,00158D000192D255
2020-03-09 15:21:02+00:00,22,%,00158D000192D255
2020-03-09 15:27:04+00:00,18,%,00158D000192D255
2020-03-09 15:31:01+00:00,18,%,00158D000192D255
2020-03-09 15:46:01+00:00,18,%,00158D000192D255
2020-03-09 15:55:18+00:00,23,%,00158D000192D255
2020-03-09 16:00:17+00:00,0,%,00158D000192D255
2020-03-09 16:01:01+00:00,0,%,00158D000192D255
2020-03-09 16:16:01+00:00,0,%,00158D000192D255
2020-03-09 16:30:48+00:00,0,%,00158D000192D255
2020-03-09 16:33:31+00:00,0,%,00158D000192D255
2020-03-09 16:34:17+00:00,0,%,00158D000192D255
2020-03-09 16:36:28+00:00,0,%,00158D000192D255
2020-03-09 16:44:45+00:00,0,%,00158D000192D255
2020-03-09 16:46:30+00:00,0,%,00158D000192D255
2020-03-09 16:47:40+00:00,0,%,00158D000192D255
2020-03-09 17:02:40+00:00,0,%,00158D000192D255
2020-03-09 17:17:40+00:00,0,%,00158D000192D255
2020-03-09 17:32:40+00:00,0,%,00158D000192D255
2020-03-09 17:47:40+00:00,0,%,00158D000192D255
2020-03-09 18:02:40+00:00,0,%,00158D000192D255
2020-03-09 18:17:40+00:00,0,%,00158D000192D255
2020-03-09 18:32:40+00:00,0,%,00158D000192D255
2020-03-09 18:47:40+00:00,0,%,00158D000192D255
2020-03-09 19:02:40+00:00,0,%,00158D000192D255
2020-03-09 19:17:40+00:00,0,%,00158D000192D255
2020-03-09 19:32:40+00:00,0,%,00158D000192D255
2020-03-09 19:35:06+00:00,5,%,00158D000192D255
2020-03-09 19:47:40+00:00,5,%,00158D000192D255
2020-03-09 20:02:40+00:00,5,%,00158D000192D255
2020-03-09 20:09:21+00:00,9,%,00158D000192D255
2020-03-09 20:17:40+00:00,9,%,00158D000192D255
2020-03-09 20:32:40+00:00,9,%,00158D000192D255
2020-03-09 20:45:39+00:00,14,%,00158D000192D255
2020-03-09 20:47:40+00:00,14,%,00158D000192D255
2020-03-09 21:02:40+00:00,14,%,00158D000192D255
2020-03-09 21:17:40+00:00,14,%,00158D000192D255
2020-03-09 21:23:56+00:00,18,%,00158D000192D255
2020-03-09 21:32:40+00:00,18,%,00158D000192D255
2020-03-09 21:47:40+00:00,18,%,00158D000192D255
2020-03-09 21:50:10+00:00,24,%,00158D000192D255
2020-03-09 22:02:40+00:00,24,%,00158D000192D255
2020-03-09 22:17:40+00:00,24,%,00158D000192D255
2020-03-09 22:20:25+00:00,28,%,00158D000192D255
2020-03-09 22:32:40+00:00,28,%,00158D000192D255
2020-03-09 22:46:35+00:00,33,%,00158D000192D255
2020-03-09 22:47:40+00:00,33,%,00158D000192D255
2020-03-09 23:02:40+00:00,33,%,00158D000192D255
2020-03-09 23:10:46+00:00,37,%,00158D000192D255
2020-03-09 23:17:40+00:00,37,%,00158D000192D255
2020-03-09 23:32:40+00:00,37,%,00158D000192D255
2020-03-09 23:32:57+00:00,41,%,00158D000192D255
2020-03-09 23:34:57+00:00,37,%,00158D000192D255
2020-03-09 23:36:58+00:00,42,%,00158D000192D255
2020-03-09 23:47:40+00:00,42,%,00158D000192D255
2020-03-10 00:02:40+00:00,42,%,00158D000192D255
2020-03-10 00:03:11+00:00,47,%,00158D000192D255
2020-03-10 00:05:11+00:00,42,%,00158D000192D255
2020-03-10 00:07:14+00:00,47,%,00158D000192D255
2020-03-10 00:17:40+00:00,47,%,00158D000192D255
2020-03-10 00:32:40+00:00,47,%,00158D000192D255
2020-03-10 00:39:28+00:00,51,%,00158D000192D255
2020-03-10 00:47:40+00:00,51,%,00158D000192D255
2020-03-10 00:55:36+00:00,56,%,00158D000192D255
2020-03-10 01:02:40+00:00,56,%,00158D000192D255
2020-03-10 01:15:47+00:00,60,%,00158D000192D255
2020-03-10 01:17:40+00:00,60,%,00158D000192D255
2020-03-10 01:32:40+00:00,60,%,00158D000192D255
2020-03-10 01:44:01+00:00,65,%,00158D000192D255
2020-03-10 01:47:40+00:00,65,%,00158D000192D255
2020-03-10 02:00:09+00:00,69,%,00158D000192D255
2020-03-10 02:02:40+00:00,69,%,00158D000192D255
2020-03-10 02:17:40+00:00,69,%,00158D000192D255
2020-03-10 02:26:22+00:00,73,%,00158D000192D255
2020-03-10 02:32:40+00:00,73,%,00158D000192D255
2020-03-10 02:40:26+00:00,78,%,00158D000192D255
2020-03-10 02:47:40+00:00,78,%,00158D000192D255
2020-03-10 03:00:39+00:00,83,%,00158D000192D255
2020-03-10 03:02:40+00:00,83,%,00158D000192D255
2020-03-10 03:17:40+00:00,83,%,00158D000192D255
2020-03-10 03:24:47+00:00,87,%,00158D000192D255
2020-03-10 03:32:40+00:00,87,%,00158D000192D255
2020-03-10 03:38:56+00:00,91,%,00158D000192D255
2020-03-10 03:47:40+00:00,91,%,00158D000192D255
2020-03-10 04:01:09+00:00,96,%,00158D000192D255
2020-03-10 04:02:40+00:00,96,%,00158D000192D255
2020-03-10 04:09:12+00:00,91,%,00158D000192D255
2020-03-10 04:15:16+00:00,85,%,00158D000192D255
2020-03-10 04:17:40+00:00,85,%,00158D000192D255
2020-03-10 04:19:17+00:00,80,%,00158D000192D255
2020-03-10 04:23:17+00:00,73,%,00158D000192D255
2020-03-10 04:25:18+00:00,68,%,00158D000192D255
2020-03-10 04:29:20+00:00,61,%,00158D000192D255
2020-03-10 04:32:40+00:00,61,%,00158D000192D255
2020-03-10 04:33:23+00:00,54,%,00158D000192D255
2020-03-10 04:37:23+00:00,47,%,00158D000192D255
2020-03-10 04:39:24+00:00,43,%,00158D000192D255
2020-03-10 04:43:26+00:00,35,%,00158D000192D255
2020-03-10 04:47:29+00:00,29,%,00158D000192D255
2020-03-10 04:47:40+00:00,29,%,00158D000192D255
2020-03-10 04:51:29+00:00,23,%,00158D000192D255
2020-03-10 04:55:36+00:00,19,%,00158D000192D255
2020-03-10 04:57:38+00:00,18,%,00158D000192D255
2020-03-10 05:01:39+00:00,13,%,00158D000192D255
2020-03-10 05:02:40+00:00,13,%,00158D000192D255
2020-03-10 05:09:41+00:00,9,%,00158D000192D255
2020-03-10 05:17:40+00:00,9,%,00158D000192D255
2020-03-10 05:27:48+00:00,14,%,00158D000192D255
2020-03-10 05:32:40+00:00,14,%,00158D000192D255
2020-03-10 05:41:54+00:00,18,%,00158D000192D255
2020-03-10 05:47:40+00:00,18,%,00158D000192D255
2020-03-10 06:00:15+00:00,82,%,00158D000192D255
2020-03-10 06:02:40+00:00,82,%,00158D000192D255
2020-03-10 06:06:08+00:00,77,%,00158D000192D255
2020-03-10 06:10:10+00:00,73,%,00158D000192D255
2020-03-10 06:14:13+00:00,68,%,00158D000192D255
2020-03-10 06:17:40+00:00,68,%,00158D000192D255
2020-03-10 06:18:15+00:00,63,%,00158D000192D255
2020-03-10 06:22:16+00:00,58,%,00158D000192D255
2020-03-10 06:26:17+00:00,53,%,00158D000192D255
2020-03-10 06:30:19+00:00,47,%,00158D000192D255
2020-03-10 06:32:40+00:00,47,%,00158D000192D255
2020-03-10 06:34:21+00:00,42,%,00158D000192D255
2020-03-10 06:40:24+00:00,36,%,00158D000192D255
2020-03-10 06:46:27+00:00,32,%,00158D000192D255
2020-03-10 06:47:40+00:00,32,%,00158D000192D255
2020-03-10 06:52:30+00:00,28,%,00158D000192D255
2020-03-10 07:00:34+00:00,24,%,00158D000192D255
2020-03-10 07:02:40+00:00,24,%,00158D000192D255
2020-03-10 07:08:37+00:00,19,%,00158D000192D255
2020-03-10 07:10:39+00:00,22,%,00158D000192D255
2020-03-10 07:12:40+00:00,16,%,00158D000192D255
2020-03-10 07:17:40+00:00,16,%,00158D000192D255
2020-03-10 07:32:41+00:00,16,%,00158D000192D255
2020-03-10 07:36:50+00:00,22,%,00158D000192D255
2020-03-10 07:44:54+00:00,26,%,00158D000192D255
2020-03-10 07:47:41+00:00,26,%,00158D000192D255
2020-03-10 07:50:56+00:00,22,%,00158D000192D255
2020-03-10 07:58:59+00:00,18,%,00158D000192D255
2020-03-10 08:02:41+00:00,18,%,00158D000192D255
2020-03-10 08:07:04+00:00,14,%,00158D000192D255
2020-03-10 08:17:41+00:00,14,%,00158D000192D255
2020-03-10 08:32:41+00:00,14,%,00158D000192D255
2020-03-10 08:45:25+00:00,19,%,00158D000192D255
2020-03-10 08:47:41+00:00,19,%,00158D000192D255
2020-03-10 09:01:33+00:00,25,%,00158D000192D255
2020-03-10 09:02:41+00:00,25,%,00158D000192D255
2020-03-10 09:09:36+00:00,20,%,00158D000192D255
2020-03-10 09:13:38+00:00,15,%,00158D000192D255
2020-03-10 09:17:41+00:00,11,%,00158D000192D255
2020-03-10 09:29:43+00:00,5,%,00158D000192D255
2020-03-10 09:32:41+00:00,5,%,00158D000192D255
2020-03-10 09:39:50+00:00,10,%,00158D000192D255
2020-03-10 09:47:41+00:00,10,%,00158D000192D255
2020-03-10 09:53:58+00:00,16,%,00158D000192D255
2020-03-10 10:02:01+00:00,21,%,00158D000192D255
2020-03-10 10:02:41+00:00,21,%,00158D000192D255
2020-03-10 10:17:41+00:00,21,%,00158D000192D255
2020-03-10 10:20:09+00:00,26,%,00158D000192D255
2020-03-10 10:24:11+00:00,21,%,00158D000192D255
2020-03-10 10:32:15+00:00,17,%,00158D000192D255
2020-03-10 10:32:41+00:00,17,%,00158D000192D255
2020-03-10 10:36:17+00:00,14,%,00158D000192D255
2020-03-10 10:47:41+00:00,14,%,00158D000192D255
2020-03-10 11:02:41+00:00,14,%,00158D000192D255
2020-03-10 11:10:31+00:00,20,%,00158D000192D255
2020-03-10 11:17:41+00:00,20,%,00158D000192D255
2020-03-10 11:24:39+00:00,25,%,00158D000192D255
2020-03-10 11:32:41+00:00,25,%,00158D000192D255
2020-03-10 11:34:42+00:00,18,%,00158D000192D255
2020-03-10 11:38:48+00:00,15,%,00158D000192D255
2020-03-10 11:42:49+00:00,11,%,00158D000192D255
2020-03-10 11:47:41+00:00,11,%,00158D000192D255
2020-03-10 12:02:41+00:00,11,%,00158D000192D255
2020-03-10 12:17:41+00:00,11,%,00158D000192D255
2020-03-10 12:19:07+00:00,17,%,00158D000192D255
2020-03-10 12:31:13+00:00,22,%,00158D000192D255
2020-03-10 12:32:41+00:00,22,%,00158D000192D255
2020-03-10 12:45:16+00:00,17,%,00158D000192D255
2020-03-10 12:47:41+00:00,17,%,00158D000192D255
2020-03-10 13:02:41+00:00,17,%,00158D000192D255
2020-03-10 13:17:41+00:00,17,%,00158D000192D255
2020-03-10 13:19:37+00:00,23,%,00158D000192D255
2020-03-10 13:29:38+00:00,19,%,00158D000192D255
2020-03-10 13:32:41+00:00,19,%,00158D000192D255
2020-03-10 13:41:43+00:00,15,%,00158D000192D255
2020-03-10 13:47:41+00:00,15,%,00158D000192D255
2020-03-10 14:02:41+00:00,15,%,00158D000192D255
2020-03-10 14:05:54+00:00,21,%,00158D000192D255
2020-03-10 14:17:41+00:00,21,%,00158D000192D255
2020-03-10 14:32:07+00:00,27,%,00158D000192D255
2020-03-10 14:32:41+00:00,27,%,00158D000192D255
2020-03-10 14:34:09+00:00,22,%,00158D000192D255
2020-03-10 14:42:12+00:00,17,%,00158D000192D255
2020-03-10 14:46:14+00:00,14,%,00158D000192D255
2020-03-10 14:47:41+00:00,14,%,00158D000192D255
2020-03-10 14:54:19+00:00,9,%,00158D000192D255
2020-03-10 15:02:41+00:00,9,%,00158D000192D255
2020-03-10 15:10:25+00:00,15,%,00158D000192D255
2020-03-10 15:17:41+00:00,15,%,00158D000192D255
2020-03-10 15:20:31+00:00,20,%,00158D000192D255
2020-03-10 15:32:41+00:00,20,%,00158D000192D255
2020-03-10 15:34:39+00:00,25,%,00158D000192D255
2020-03-10 15:42:40+00:00,21,%,00158D000192D255
2020-03-10 15:47:41+00:00,21,%,00158D000192D255
2020-03-10 15:48:43+00:00,16,%,00158D000192D255
2020-03-10 15:54:46+00:00,13,%,00158D000192D255
2020-03-10 16:00:21+00:00,0,%,00158D000192D255
2020-03-10 16:02:41+00:00,0,%,00158D000192D255
2020-03-10 16:17:41+00:00,0,%,00158D000192D255
2020-03-10 16:32:41+00:00,0,%,00158D000192D255
2020-03-10 16:47:41+00:00,0,%,00158D000192D255
2020-03-10 17:02:41+00:00,0,%,00158D000192D255
2020-03-10 17:17:41+00:00,0,%,00158D000192D255
2020-03-10 17:32:41+00:00,0,%,00158D000192D255
2020-03-10 17:47:41+00:00,0,%,00158D000192D255
2020-03-10 18:02:41+00:00,0,%,00158D000192D255
2020-03-10 18:17:41+00:00,0,%,00158D000192D255
2020-03-10 18:32:41+00:00,0,%,00158D000192D255
2020-03-10 18:47:41+00:00,0,%,00158D000192D255
2020-03-10 19:02:41+00:00,0,%,00158D000192D255
2020-03-10 19:17:41+00:00,0,%,00158D000192D255
2020-03-10 19:32:41+00:00,0,%,00158D000192D255
2020-03-10 19:47:41+00:00,0,%,00158D000192D255
2020-03-10 20:02:41+00:00,0,%,00158D000192D255
2020-03-10 20:17:41+00:00,0,%,00158D000192D255
2020-03-10 20:32:41+00:00,0,%,00158D000192D255
2020-03-10 20:47:41+00:00,0,%,00158D000192D255
2020-03-10 21:01:18+00:00,5,%,00158D000192D255
2020-03-10 21:02:41+00:00,5,%,00158D000192D255
2020-03-10 21:17:41+00:00,5,%,00158D000192D255
2020-03-10 21:32:41+00:00,5,%,00158D000192D255
2020-03-10 21:47:40+00:00,9,%,00158D000192D255
2020-03-10 21:47:41+00:00,9,%,00158D000192D255
2020-03-10 21:51:42+00:00,5,%,00158D000192D255
2020-03-10 22:02:41+00:00,5,%,00158D000192D255
2020-03-10 22:03:46+00:00,10,%,00158D000192D255
2020-03-10 22:17:41+00:00,10,%,00158D000192D255
2020-03-10 22:32:41+00:00,10,%,00158D000192D255
2020-03-10 22:44:05+00:00,15,%,00158D000192D255
2020-03-10 22:47:41+00:00,15,%,00158D000192D255
2020-03-10 23:02:41+00:00,15,%,00158D000192D255
2020-03-10 23:17:41+00:00,15,%,00158D000192D255
2020-03-10 23:26:26+00:00,20,%,00158D000192D255
2020-03-10 23:32:41+00:00,20,%,00158D000192D255
2020-03-10 23:47:41+00:00,20,%,00158D000192D255
2020-03-11 00:02:41+00:00,20,%,00158D000192D255
2020-03-11 00:02:43+00:00,24,%,00158D000192D255
2020-03-11 00:17:41+00:00,24,%,00158D000192D255
2020-03-11 00:32:41+00:00,24,%,00158D000192D255
2020-03-11 00:47:41+00:00,24,%,00158D000192D255
2020-03-11 00:55:08+00:00,29,%,00158D000192D255
2020-03-11 00:57:09+00:00,25,%,00158D000192D255
2020-03-11 00:59:09+00:00,30,%,00158D000192D255
